EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
944504,EAST FELICIANA PAR.,CLINTON,02/11/2021,800,Flash Flood, , ,0,0,0,0,LA,CST-6, ,156401,C,37,LIX,0,0,Public,Heavy Rain, , ,1,E,0,ENE,CLINTON,02/11/2021,1000,30.867,-91.0096,30.8715,-91.0255,"Several streets in Clinton were flooded and impassable due to 6.47 inches of rain.","A cold front slowly tracked across the region on the morning of the 11th. The slow movement of the cold front in combination with abundant moisture in place allowed for training of heavy rainfall. Over 6 inches of rain fell in a short time period which resulted in flash flooding.",1
943682,CONCORDIA PAR.,VIDALIA,02/17/2021,1445,Flash Flood, , ,0,0,10000,0,LA,CST-6, ,156323,C,29,JAN,0,0,Emergency Manager,Heavy Rain, , ,1,WNW,2,NNE,VIDALIA,02/17/2021,1645,31.5519,-91.4408,31.5698,-91.415,"Several streets in Vidalia were flooded over by runoff from heavy rain and ice jammed drainages across town.","As an arctic air mass continued to build southward across the South on February 17th, another wave of precipitation overspread this cold air mass across northeast Louisiana. The main impacts across this portion of the state were from freezing rain and resulting heavy icing, but some significant accumulations of sleet and snow also occurred. Freezing rain continued through the evening hours. Ice accumulated quickly in many locations and downed numerous trees, large limbs, and power lines. Several trees and limbs fell onto power lines, resulting in more widespread power outages as well. Significant impacts to travel and electrical infrastructure occurred in the hardest hit areas. In the Vidalia area, heavy rain flooded several roads due to ice-blocked drainages.",2
948433,CALCASIEU PAR.,LAKE CHARLES,03/23/2021,700,Flash Flood, , ,0,0,10000,0,LA,CST-6, ,156912,C,19,LCH,0,0,Public,Heavy Rain, , ,0,NW,1,W,MALLARD,03/23/2021,800,30.2327,-93.2044,30.2275,-93.1723,"Four to six inches of rain across sections of Lake Charles resulting in flooding of several streets. Several cars were reported flooded along with some streets being bumper deep to SUVs.","A cold front slowly moved through the region during the morning of the 23rd. Heavy resulted in flooding at a few locations. A tornado also occurred.",3
949948,ORLEANS PAR.,VIEUX CARRE,03/23/2021,1300,Flash Flood, , ,0,0,0,0,LA,CST-6, ,157150,C,71,LIX,0,0,Emergency Manager,Heavy Rain, , ,1,N,1,NE,VIEUX CARRE,03/23/2021,1300,29.9841,-90.0781,29.9781,-90.0673,"Numerous streets flooded and some impassible. Flooding reported in the following areas of New Orleans: dauphine/iberville, chippewa/third, tchoupitoulas/louisiana, charters/homer, paris/gentilly, haynes/downman, oak/carrollton, poydras/camp, carrollton/maple, carrollton/hampson.","During the daytime hours on March 23rd through March 24th, a deep west coast trough helped to deliver progressive yet strong southwesterly upper-level to mid-level moist flow across the northern Gulf coast. At the surface, a complex of strong to severe thunderstorms approached the area from the west, quickly advancing east causing widespread severe thunderstorms and areas of flash flooding. Another round of thunderstorms developed during the day on March 24th.",4
949949,TERREBONNE PAR.,HOUMA,03/23/2021,1931,Flash Flood, , ,0,0,0,0,LA,CST-6, ,157150,C,109,LIX,0,0,Emergency Manager,Heavy Rain, , ,2,SSE,1,NW,PRESQUE ISLE,03/23/2021,1931,29.58,-90.71,29.5788,-90.657,"Rainfall totals of 6-7 estimated. Multiple structures with water in the buildings and multiple roads with water across them at this time.","During the daytime hours on March 23rd through March 24th, a deep west coast trough helped to deliver progressive yet strong southwesterly upper-level to mid-level moist flow across the northern Gulf coast. At the surface, a complex of strong to severe thunderstorms approached the area from the west, quickly advancing east causing widespread severe thunderstorms and areas of flash flooding. Another round of thunderstorms developed during the day on March 24th.",5
953892,JEFFERSON PAR.,(MSY)MOISANT FLD NEW,04/08/2021,312,Flash Flood, , ,0,0,0,0,LA,CST-6, ,157810,C,51,LIX,0,0,Emergency Manager,Heavy Rain, , ,2,N,2,N,(MSY)MOISANT FLD NEW,04/08/2021,312,30.0343,-90.2557,30.0312,-90.2557,"Kenner emergency management relayed a report from police that the intersection of Chateau and Vintage was impassable.","A strong cold front swept through the region on the 8th of April. Ample moisture in place combined with strong lift along the frontal boundary set the stage for several severe storms producing damaging winds, some flash flooding and a brief tornado.",6
953891,JEFFERSON PAR.,KENNER,04/08/2021,332,Flash Flood, , ,0,0,0,0,LA,CST-6, ,157810,C,51,LIX,0,0,Fire Department/Rescue,Heavy Rain, , ,1,S,1,W,BRIDGE CITY,04/08/2021,332,29.9718,-90.2304,29.9682,-90.2327,"Southeast Search and Rescue reported water over 2 feet deep on Sofia Street in River Ridge.","A strong cold front swept through the region on the 8th of April. Ample moisture in place combined with strong lift along the frontal boundary set the stage for several severe storms producing damaging winds, some flash flooding and a brief tornado.",7
954087,ST. CHARLES PAR.,BOUTTE,04/13/2021,1310,Flash Flood, , ,0,0,0,0,LA,CST-6, ,157843,C,89,LIX,0,0,Emergency Manager,Heavy Rain, , ,1,WNW,0,WNW,BOUTTE,04/13/2021,1310,29.9041,-90.3954,29.9022,-90.3864,"Alexander Street was impassable due to heavy rainfall.","A wake low developed on the backside of a cluster of showers and thunderstorms racing south across southeast Louisiana. This drastically enhanced downdraft winds, producing long duration winds around tropical storm strength across the area with peak gusts as strong as a weak hurricane.",8
954088,ST. CHARLES PAR.,DESTREHAN,04/13/2021,1310,Flash Flood, , ,0,0,0,0,LA,CST-6, ,157843,C,89,LIX,0,0,Emergency Manager,Heavy Rain, , ,0,N,0,SSW,DESTREHAN,04/13/2021,1310,29.97,-90.38,29.965,-90.3821,"Ormond Village Drive in Destrahan was impassable due to heavy rainfall.","A wake low developed on the backside of a cluster of showers and thunderstorms racing south across southeast Louisiana. This drastically enhanced downdraft winds, producing long duration winds around tropical storm strength across the area with peak gusts as strong as a weak hurricane.",9
954089,ST. CHARLES PAR.,LULING,04/13/2021,1315,Flash Flood, , ,0,0,0,0,LA,CST-6, ,157843,C,89,LIX,0,0,Public,Heavy Rain, , ,1,W,2,ESE,LULING ARPT,04/13/2021,1315,29.93,-90.37,29.9245,-90.3752,"Milling Avenue between Post Drive and Hall Drive in Lulling was impassable due to heavy rainfall.","A wake low developed on the backside of a cluster of showers and thunderstorms racing south across southeast Louisiana. This drastically enhanced downdraft winds, producing long duration winds around tropical storm strength across the area with peak gusts as strong as a weak hurricane.",10
955752,IBERIA PAR.,INDEPENDENT,04/13/2021,1414,Flash Flood, , ,0,0,0,0,LA,CST-6, ,158111,C,45,LCH,0,0,Law Enforcement,Heavy Rain, , ,1,W,2,SSW,NEW IBERIA ARPT,04/13/2021,1514,30.03,-91.86,30.0066,-91.8893,"Numerous roads were underwater and impassable or closed after several inches of rain.","A cut off upper low slowly worked across the deep south during the middle of April. This produced multiple days of stormy weather.",11
954323,ST. TAMMANY PAR.,MANDEVILLE,04/15/2021,559,Flash Flood, , ,0,0,50000,0,LA,CST-6, ,157879,C,103,LIX,0,0,Public,Heavy Rain, , ,1,E,1,E,MANDEVILLE,04/15/2021,559,30.3633,-90.0707,30.3627,-90.0713,"Heavy rainfall lead to flash flooding and a home taking on water in Old Mandeville.","A line of thunderstorms moving along a stalled frontal boundary draped across the coastal waters produced localized flash flooding and hail.",12
960510,ST. TAMMANY PAR.,CHINCHUBA,05/05/2021,730,Flash Flood, , ,0,0,0,0,LA,CST-6, ,158886,C,103,LIX,0,0,Broadcast Media,Heavy Rain, , ,2,ESE,3,ESE,CHINCHUBA,05/05/2021,730,30.3844,-90.0496,30.3844,-90.0322,"Report of water covered roads at Viola Street in Mandeville due to flash flooding from heavy rainfall.","In the early morning hours on May 5th 2021, a cold front and associated band of showers and storms pushed across portions of southeastern Louisiana. This cluster of storms would eventually slow down as the cold front stalled across the northern Gulf leading to flash flooding across a few locations of southeastern Louisiana.",13
960511,ORLEANS PAR.,VIEUX CARRE,05/05/2021,730,Flash Flood, , ,0,0,0,0,LA,CST-6, ,158886,C,71,LIX,0,0,Public,Heavy Rain, , ,3,NW,4,NNW,VIEUX CARRE,05/05/2021,730,29.9964,-90.1157,30.0198,-90.1139,"Report of street flooding in the Lakeview area of New Orleans due to heavy rain.","In the early morning hours on May 5th 2021, a cold front and associated band of showers and storms pushed across portions of southeastern Louisiana. This cluster of storms would eventually slow down as the cold front stalled across the northern Gulf leading to flash flooding across a few locations of southeastern Louisiana.",14
